open,high,low,close,vol,volCcy,volCcyQuote,confirm,datetime
96867.1,97048.8,96666.0,96888.1,102820.8,1028.208,99597084.0743,1,2024-12-27 09:30:00
96888.1,96931.8,96720.0,96792.2,54040.7,540.407,52326372.0054,1,2024-12-27 09:45:00
96792.1,96938.0,96717.0,96747.0,56274.4,562.744,54487232.2117,1,2024-12-27 10:00:00
96747.0,97026.1,96368.8,96580.1,119993.0,1199.93,115979219.0694,1,2024-12-27 10:15:00
96580.1,96649.3,96181.8,96432.0,148058.1,1480.581,142641020.4109,1,2024-12-27 10:30:00
96432.0,96666.0,96355.0,96606.8,59309.3,593.093,57236881.5472,1,2024-12-27 10:45:00
96606.8,96655.0,96433.1,96595.9,62346.8,623.468,60199645.8768,1,2024-12-27 11:00:00
96595.9,96635.8,96382.9,96549.3,44088.8,440.888,42558721.7724,1,2024-12-27 11:15:00
96549.4,96723.7,96430.0,96630.2,50981.8,509.818,49227716.5611,1,2024-12-27 11:30:00
96630.2,96972.4,96604.0,96951.3,99524.1,995.241,96336736.634,1,2024-12-27 11:45:00
96951.3,97088.0,96806.2,96869.9,132446.4,1324.464,128406133.6622,1,2024-12-27 12:00:00
96869.9,96873.3,96703.7,96744.9,46430.0,464.3,44929466.2792,1,2024-12-27 12:15:00
96745.8,96912.0,96631.3,96685.1,56069.4,560.694,54254697.0059,1,2024-12-27 12:30:00
96687.9,96763.8,96620.0,96689.1,43675.3,436.753,42222488.4983,1,2024-12-27 12:45:00
96686.4,96686.4,96268.0,96399.5,106336.9,1063.369,102591959.2482,1,2024-12-27 13:00:00
96399.6,96624.0,96273.0,96432.1,61970.0,619.7,59754140.3214,1,2024-12-27 13:15:00
96432.1,96547.3,96271.3,96491.3,43680.6,436.806,42114250.3478,1,2024-12-27 13:30:00
96491.4,96600.0,96370.3,96430.3,33329.3,333.293,32159047.3546,1,2024-12-27 13:45:00
96430.2,96459.9,96123.8,96139.4,98190.9,981.909,94523207.2866,1,2024-12-27 14:00:00
96139.4,96500.0,96111.0,96356.3,63518.8,635.188,61180613.6671,1,2024-12-27 14:15:00
96356.4,96392.5,95369.3,95390.6,312429.4,3124.294,299227501.0594,1,2024-12-27 14:30:00
95390.7,95736.0,95164.7,95686.8,250726.1,2507.261,239261382.0016,1,2024-12-27 14:45:00
95686.8,95720.0,95255.0,95331.1,162178.4,1621.784,154774795.2597,1,2024-12-27 15:00:00
95331.1,95331.1,94546.0,94661.3,348630.6,3486.306,330520209.9361,1,2024-12-27 15:15:00
94661.3,94792.5,94018.0,94266.5,425049.5,4250.495,400767550.8663,1,2024-12-27 15:30:00
94266.5,94653.1,94088.0,94571.9,294670.9,2946.709,278131646.5526,1,2024-12-27 15:45:00
94571.9,94685.4,94137.5,94239.9,173259.5,1732.595,163603807.9696,1,2024-12-27 16:00:00
94239.9,94664.4,94171.1,94653.3,119035.2,1190.352,112328653.34,1,2024-12-27 16:15:00
94653.2,95018.2,94425.3,94471.1,192306.4,1923.064,182157388.1996,1,2024-12-27 16:30:00
94471.1,94571.3,94103.7,94178.7,101334.5,1013.345,95537716.2599,1,2024-12-27 16:45:00
94178.6,94364.0,94002.0,94133.4,150894.7,1508.947,142063248.9724,1,2024-12-27 17:00:00
94133.5,94226.5,93468.4,93756.3,384290.5,3842.905,360315670.9477,1,2024-12-27 17:15:00
93756.4,94299.9,93738.0,94252.2,179049.6,1790.496,168400253.8842,1,2024-12-27 17:30:00
94252.3,94318.1,93977.5,94286.5,88171.2,881.712,83039360.0471,1,2024-12-27 17:45:00
94286.4,94466.0,94215.0,94356.0,74658.2,746.582,70436248.232,1,2024-12-27 18:00:00
94356.1,94663.0,94343.0,94572.3,94276.9,942.769,89128621.9325,1,2024-12-27 18:15:00
94575.7,94758.7,94499.0,94611.0,80375.0,803.75,76082810.2263,1,2024-12-27 18:30:00
94610.9,94716.0,94332.0,94555.9,69393.7,693.937,65611309.5146,1,2024-12-27 18:45:00
94554.2,94646.7,94320.8,94460.3,72830.0,728.3,68784908.4452,1,2024-12-27 19:00:00
94460.4,94487.9,94251.0,94338.5,38325.6,383.256,36157041.611,1,2024-12-27 19:15:00
94338.5,94650.0,94253.0,94528.1,47032.3,470.323,44441548.8096,1,2024-12-27 19:30:00
94528.1,94790.4,94500.0,94743.0,49980.3,499.803,47308145.4041,1,2024-12-27 19:45:00
94742.9,94769.4,94320.1,94414.4,48117.2,481.172,45495149.5666,1,2024-12-27 20:00:00
94414.4,94615.0,94311.0,94564.1,35302.7,353.027,33351599.8265,1,2024-12-27 20:15:00
94564.1,94716.0,94370.0,94380.1,36581.2,365.812,34603730.8599,1,2024-12-27 20:30:00
94380.2,94670.4,94350.0,94581.4,47907.2,479.072,45269980.0805,1,2024-12-27 20:45:00
94582.2,94828.8,94470.7,94763.3,45393.9,453.939,42971204.532,1,2024-12-27 21:00:00
94763.4,94811.8,94667.3,94696.7,30201.2,302.012,28605132.2067,1,2024-12-27 21:15:00
94696.7,94753.2,94504.2,94633.0,46060.3,460.603,43566545.37,1,2024-12-27 21:30:00
94633.0,94633.0,94380.0,94531.1,39343.1,393.431,37178537.9461,1,2024-12-27 21:45:00
94531.0,94531.0,94171.2,94460.0,51152.8,511.528,48236925.0739,1,2024-12-27 22:00:00
94459.9,94637.0,94311.0,94512.9,35918.7,359.187,33956270.8972,1,2024-12-27 22:15:00
94512.9,94678.6,94379.5,94551.8,36690.1,366.901,34688676.3675,1,2024-12-27 22:30:00
94551.7,94619.3,94370.7,94425.6,19198.7,191.987,18138494.174,1,2024-12-27 22:45:00
94425.6,94529.9,94312.5,94376.5,25413.5,254.135,23992003.3495,1,2024-12-27 23:00:00
94376.5,94479.8,94250.0,94371.2,27691.3,276.913,26127411.2009,1,2024-12-27 23:15:00
94371.7,94392.8,94150.0,94377.0,85043.1,850.431,80146948.2869,1,2024-12-27 23:30:00
94377.0,94517.4,94255.5,94306.4,28897.2,288.972,27279071.2715,1,2024-12-27 23:45:00
94306.4,94474.0,94264.0,94400.3,39817.7,398.177,37576195.9813,1,2024-12-28 00:00:00
94400.4,94549.0,94286.2,94467.9,37537.0,375.37,35454680.8987,1,2024-12-28 00:15:00
94467.9,94499.9,94302.1,94361.9,24350.0,243.5,22978891.9634,1,2024-12-28 00:30:00
94362.0,94498.0,94340.0,94403.6,41857.9,418.579,39520537.6271,1,2024-12-28 00:45:00
94403.6,94447.6,94300.0,94300.1,20203.6,202.036,19066670.2604,1,2024-12-28 01:00:00
94300.1,94311.0,94137.5,94273.0,53884.8,538.848,50760667.3782,1,2024-12-28 01:15:00
94272.9,94579.9,94143.2,94492.9,68272.7,682.727,64479002.7143,1,2024-12-28 01:30:00
94493.0,94622.0,94385.6,94540.8,39256.2,392.562,37113260.1992,1,2024-12-28 01:45:00
94540.8,94620.0,94466.3,94580.0,18166.3,181.663,17178154.8373,1,2024-12-28 02:00:00
94580.3,94611.3,94460.0,94521.4,23262.4,232.624,21993985.9494,1,2024-12-28 02:15:00
94521.4,94599.9,94417.1,94499.8,26211.9,262.119,24775596.1045,1,2024-12-28 02:30:00
94499.7,94499.7,94280.0,94335.4,24513.5,245.135,23128696.9098,1,2024-12-28 02:45:00
94335.3,94591.0,94335.3,94543.0,21743.8,217.438,20546936.4994,1,2024-12-28 03:00:00
94542.8,94600.0,94523.9,94599.9,29226.1,292.261,27644082.347,1,2024-12-28 03:15:00
94599.9,94716.9,94566.5,94611.0,36672.8,366.728,34701028.0504,1,2024-12-28 03:30:00
94611.0,94650.0,94500.0,94577.9,22137.7,221.377,20941005.1163,1,2024-12-28 03:45:00
94577.9,94642.8,94521.7,94608.1,20786.5,207.865,19661993.0362,1,2024-12-28 04:00:00
94608.0,94608.1,94492.1,94587.3,16952.0,169.52,16029869.6728,1,2024-12-28 04:15:00
94587.3,94596.0,94526.1,94589.6,12503.6,125.036,11824112.5348,1,2024-12-28 04:30:00
94589.6,94600.0,94502.5,94512.0,12606.5,126.065,11921430.487,1,2024-12-28 04:45:00
94512.0,94697.5,94512.0,94628.2,32110.5,321.105,30380355.9052,1,2024-12-28 05:00:00
94628.1,94763.4,94628.1,94681.4,46234.2,462.342,43785864.8305,1,2024-12-28 05:15:00
94681.5,94763.6,94630.1,94733.4,27847.3,278.473,26375239.0126,1,2024-12-28 05:30:00
94733.3,94789.9,94600.8,94620.0,30285.9,302.859,28679028.6591,1,2024-12-28 05:45:00
94620.0,94715.0,94536.5,94560.9,18659.5,186.595,17655096.6205,1,2024-12-28 06:00:00
94561.0,94634.7,94498.1,94548.3,39573.3,395.733,37418294.0766,1,2024-12-28 06:15:00
94548.3,94587.0,94396.2,94438.4,44165.3,441.653,41723366.4552,1,2024-12-28 06:30:00
94438.4,94517.7,94415.9,94465.3,18908.6,189.086,17860658.9792,1,2024-12-28 06:45:00
94465.3,94581.8,94465.3,94550.9,23790.6,237.906,22491695.2729,1,2024-12-28 07:00:00
94550.9,94672.3,94489.9,94555.9,26544.8,265.448,25109363.7771,1,2024-12-28 07:15:00
94555.9,94565.9,94356.0,94380.6,25482.5,254.825,24064981.5835,1,2024-12-28 07:30:00
94380.7,94426.5,94300.1,94380.9,43282.1,432.821,40840666.4354,1,2024-12-28 07:45:00
94380.9,94491.8,94380.0,94431.8,20667.6,206.676,19518935.2914,1,2024-12-28 08:00:00
94431.8,94456.2,94305.0,94411.2,21609.8,216.098,20397042.5673,1,2024-12-28 08:15:00
94411.2,94498.0,94372.1,94485.0,12410.2,124.102,11722004.1389,1,2024-12-28 08:30:00
94485.1,94541.0,94450.0,94486.2,15607.2,156.072,14748319.7634,1,2024-12-28 08:45:00
94486.1,94628.0,94475.5,94500.2,25676.0,256.76,24279651.1671,1,2024-12-28 09:00:00
94500.3,94686.0,94500.2,94575.8,57206.5,572.065,54131848.7783,1,2024-12-28 09:15:00
94575.8,94679.4,94567.8,94606.4,23038.2,230.382,21799758.2412,1,2024-12-28 09:30:00
94606.4,94670.0,94567.9,94568.0,25322.9,253.229,23964346.9078,1,2024-12-28 09:45:00
94568.0,94683.6,94544.0,94544.0,25332.4,253.324,23968903.87,1,2024-12-28 10:00:00
94544.1,94700.0,94482.7,94678.1,32367.5,323.675,30620882.3178,1,2024-12-28 10:15:00
94678.0,94709.2,94551.4,94652.1,38901.4,389.014,36809710.2294,1,2024-12-28 10:30:00
94652.1,94701.4,94573.2,94613.4,21732.2,217.322,20570948.5252,1,2024-12-28 10:45:00
94613.4,94700.0,94581.8,94671.3,42618.8,426.188,40330091.9747,1,2024-12-28 11:00:00
94671.2,94750.1,94625.9,94740.6,30944.4,309.444,29297653.2575,1,2024-12-28 11:15:00
94740.5,94773.9,94659.7,94700.0,15831.7,158.317,14994152.5351,1,2024-12-28 11:30:00
94700.0,94920.9,94645.0,94747.3,101107.0,1011.07,95852070.5933,1,2024-12-28 11:45:00
94747.1,94887.1,94684.2,94761.1,60124.7,601.247,57001447.0995,1,2024-12-28 12:00:00
94761.1,94781.0,94620.0,94649.9,23603.6,236.036,22350146.9685,1,2024-12-28 12:15:00
94649.9,94747.2,94634.3,94653.3,16126.3,161.263,15268286.0671,1,2024-12-28 12:30:00
94654.9,94700.4,94600.1,94601.0,31513.1,315.131,29823799.1919,1,2024-12-28 12:45:00
94600.0,94750.0,94515.7,94733.1,45272.5,452.725,42852882.0444,1,2024-12-28 13:00:00
94733.2,94750.0,94657.4,94682.9,21551.3,215.513,20411869.9318,1,2024-12-28 13:15:00
94683.0,94743.6,94547.2,94557.1,32121.0,321.21,30401969.9467,1,2024-12-28 13:30:00
94557.1,94720.0,94491.6,94668.1,61329.1,613.291,58021579.3067,1,2024-12-28 13:45:00
94668.0,94893.2,94581.0,94893.1,58242.7,582.427,55181067.2455,1,2024-12-28 14:00:00
94893.1,95360.2,94880.0,94880.1,239167.9,2391.679,227484010.3761,1,2024-12-28 14:15:00
94880.2,94980.0,94610.0,94618.4,112836.6,1128.366,106925463.0477,1,2024-12-28 14:30:00
94618.4,94712.0,94403.2,94590.5,100724.2,1007.242,95214572.4203,1,2024-12-28 14:45:00
94590.5,94760.0,94478.0,94647.2,73469.6,734.696,69517639.1553,1,2024-12-28 15:00:00
