Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2021-01-10 14:00:00,1309.77,1314.52,1276.0,1303.18,117722.58103,2021-01-10 15:59:59.999,152932555.27871080,93356,56955.91186000,74022738.27758550,0
2021-01-10 16:00:00,1303.4,1325.0,1248.59,1300.65,222994.44409,2021-01-10 17:59:59.999,287242730.32272050,158795,110745.10527000,142838564.57285630,0
2021-01-10 18:00:00,1300.81,1310.35,1255.23,1263.17,139914.36393,2021-01-10 19:59:59.999,180093270.84945100,103238,69774.10480000,89861064.96025300,0
2021-01-10 20:00:00,1263.32,1274.89,1170.0,1270.6,338006.10872,2021-01-10 21:59:59.999,417906978.56676000,238358,162031.21671000,200728635.21851950,0
2021-01-10 22:00:00,1270.59,1287.51,1254.19,1254.25,98572.49967,2021-01-10 23:59:59.999,125407045.25098390,82927,50298.58109000,63975961.81544920,0
2021-01-11 00:00:00,1254.24,1260.0,1188.16,1208.03,184813.3403,2021-01-11 01:59:59.999,225691666.23496480,155993,89969.66847000,109925074.75470330,0
2021-01-11 02:00:00,1208.26,1212.8,1010.91,1104.14,446988.63444,2021-01-11 03:59:59.999,503165233.91127480,299546,197420.21491000,222421408.64937160,0
2021-01-11 04:00:00,1105.02,1133.87,1050.0,1094.18,331635.28298,2021-01-11 05:59:59.999,365651567.54330950,221079,167214.12795000,184416096.12651230,0
2021-01-11 06:00:00,1094.18,1095.57,1011.1,1071.84,388733.74949,2021-01-11 07:59:59.999,410157492.51448080,238918,186619.70371000,196934304.57204490,0
2021-01-11 08:00:00,1071.98,1135.35,1049.01,1135.07,263963.66404,2021-01-11 09:59:59.999,290757041.87808080,178651,129468.75615000,142684149.96594260,0
2021-01-11 10:00:00,1135.3,1149.99,1064.17,1067.87,270066.19099,2021-01-11 11:59:59.999,298877265.55546180,171820,130243.31395000,144147139.65972790,0
2021-01-11 12:00:00,1067.65,1103.12,1025.63,1026.09,355779.53202,2021-01-11 13:59:59.999,378061170.46228080,207225,173299.56179000,184280277.15648530,0
2021-01-11 14:00:00,1026.24,1048.47,950.0,977.21,513230.45879,2021-01-11 15:59:59.999,517148971.80514760,297949,236468.37691000,238622100.42637140,0
2021-01-11 16:00:00,977.21,1023.5,915.0,998.3,582386.35183,2021-01-11 17:59:59.999,560355143.47681330,346664,283771.32073000,273246483.93833900,0
2021-01-11 18:00:00,998.15,1024.0,945.0,984.41,300785.06913,2021-01-11 19:59:59.999,297623635.35988130,169663,151002.27575000,149489114.46453850,0
2021-01-11 20:00:00,984.15,1044.99,958.0,1031.55,271412.25536,2021-01-11 21:59:59.999,273559798.21623840,151665,138366.21846000,139540425.66342070,0
2021-01-11 22:00:00,1032.05,1094.0,1022.35,1087.01,189656.37109,2021-01-11 23:59:59.999,202515521.74170340,138323,97278.47956000,103900153.33525050,0
2021-01-12 00:00:00,1087.0,1091.36,1038.34,1055.12,204984.7213,2021-01-12 01:59:59.999,217861170.84307810,157087,103196.52032000,109691993.95690020,0
2021-01-12 02:00:00,1055.12,1089.33,1044.07,1088.52,134905.73116,2021-01-12 03:59:59.999,144183948.52751270,88126,71666.52159000,76632014.18555290,0
2021-01-12 04:00:00,1088.72,1129.61,1076.25,1129.61,161749.8248,2021-01-12 05:59:59.999,177914077.42631340,114296,84602.52146000,93054143.98538930,0
2021-01-12 06:00:00,1129.6,1150.02,1123.0,1139.05,200489.46896,2021-01-12 07:59:59.999,228024262.20706330,133272,106546.46128000,121242606.70646360,0
2021-01-12 08:00:00,1139.25,1144.11,1105.21,1114.94,178912.53241,2021-01-12 09:59:59.999,200487644.81090960,118205,88921.13267000,99689353.04481600,0
2021-01-12 10:00:00,1114.89,1122.29,1065.95,1099.16,251003.57437,2021-01-12 11:59:59.999,273442659.77579720,137194,123864.20233000,134972805.28628020,0
2021-01-12 12:00:00,1099.15,1111.54,1024.44,1025.71,285009.61979,2021-01-12 13:59:59.999,304600199.94018160,140962,136103.39680000,145407167.62846290,0
2021-01-12 14:00:00,1025.71,1067.71,1006.33,1053.34,289686.23601,2021-01-12 15:59:59.999,300888867.12737190,163614,145812.01355000,151535384.17969340,0
2021-01-12 16:00:00,1053.54,1126.88,1052.79,1117.67,208531.0866,2021-01-12 17:59:59.999,228784068.78474740,157923,101546.75828000,111379270.28948280,0
2021-01-12 18:00:00,1117.65,1122.93,1060.14,1082.76,141159.98948,2021-01-12 19:59:59.999,154443571.77359090,105446,69770.61458000,76407237.84420530,0
2021-01-12 20:00:00,1082.76,1086.93,1051.78,1078.07,117069.40225,2021-01-12 21:59:59.999,125376308.59876630,90555,56022.64669000,60015973.57009680,0
2021-01-12 22:00:00,1077.73,1088.25,1025.0,1050.16,129143.15339,2021-01-12 23:59:59.999,135060312.69479480,109945,61805.21536000,64634195.60793740,0
2021-01-13 00:00:00,1050.36,1050.82,987.48,1031.12,251337.88433,2021-01-13 01:59:59.999,255432835.72962420,154281,116222.10178000,118204253.19876550,0
2021-01-13 02:00:00,1031.17,1059.66,1015.03,1046.72,150582.36759,2021-01-13 03:59:59.999,156530228.15904080,103970,76297.58875000,79341240.69593100,0
2021-01-13 04:00:00,1046.72,1048.7,1010.79,1036.24,107609.75354,2021-01-13 05:59:59.999,110622803.75257660,87720,53365.54726000,54880378.80378340,0
2021-01-13 06:00:00,1036.24,1080.75,1031.87,1076.35,121388.58999,2021-01-13 07:59:59.999,128228409.01693300,85964,63341.94835000,66871408.20823640,0
2021-01-13 08:00:00,1076.33,1078.09,1053.79,1060.2,116985.57941,2021-01-13 09:59:59.999,124669277.12592000,77609,57759.46877000,61555204.98086060,0
2021-01-13 10:00:00,1060.2,1096.64,1056.0,1061.6,158200.06253,2021-01-13 11:59:59.999,170595747.84558030,109837,81268.98597000,87653492.40245380,0
2021-01-13 12:00:00,1061.64,1070.94,1045.07,1067.14,100858.23657,2021-01-13 13:59:59.999,106688372.96590700,76340,54063.93045000,57203579.14505020,0
2021-01-13 14:00:00,1067.2,1084.0,1049.41,1071.5,102601.8999,2021-01-13 15:59:59.999,109525032.06981890,78674,50302.79057000,53700662.09768170,0
2021-01-13 16:00:00,1071.14,1080.0,1060.78,1074.14,77135.66996,2021-01-13 17:59:59.999,82607716.85137380,61976,36162.30256000,38738461.19500470,0
2021-01-13 18:00:00,1074.47,1109.78,1071.5,1102.08,140275.92439,2021-01-13 19:59:59.999,154038187.25291230,97481,77736.11420000,85314496.82384460,0
2021-01-13 20:00:00,1102.02,1127.87,1091.25,1126.84,134375.7961,2021-01-13 21:59:59.999,149343554.46723660,101604,72571.90381000,80649042.71974100,0
2021-01-13 22:00:00,1126.89,1137.65,1108.18,1129.89,102850.6265,2021-01-13 23:59:59.999,115896803.83688090,88527,53722.12322000,60544597.95418400,0
2021-01-14 00:00:00,1129.79,1147.97,1114.66,1114.98,137920.55875,2021-01-14 01:59:59.999,156109335.20514460,103079,74585.58381000,84444899.00122900,0
2021-01-14 02:00:00,1114.98,1121.5,1091.02,1096.39,94507.44532,2021-01-14 03:59:59.999,104853327.90142960,72863,44300.93540000,49193334.47791840,0
2021-01-14 04:00:00,1096.39,1116.0,1086.7,1109.86,84728.17376,2021-01-14 05:59:59.999,93549493.56638460,61513,43614.69431000,48172468.32532220,0
2021-01-14 06:00:00,1109.8,1162.57,1106.1,1148.0,159393.02308,2021-01-14 07:59:59.999,181441236.25959850,116105,86944.47823000,98976993.59648970,0
2021-01-14 08:00:00,1147.85,1171.74,1141.78,1146.15,135292.4588,2021-01-14 09:59:59.999,156504885.06812810,102062,66898.47834000,77414322.49999020,0
2021-01-14 10:00:00,1146.25,1174.73,1144.83,1166.59,104146.88601,2021-01-14 11:59:59.999,121141588.48503800,77754,53041.73461000,61715454.69571350,0
2021-01-14 12:00:00,1166.48,1196.98,1147.51,1193.24,146154.00321,2021-01-14 13:59:59.999,171808630.09757130,110357,74798.92603000,87941227.77218890,0
2021-01-14 14:00:00,1193.41,1220.63,1187.34,1212.8,184099.14438,2021-01-14 15:59:59.999,221786285.06913670,136682,96291.70131000,116013499.51963860,0
2021-01-14 16:00:00,1212.99,1247.55,1212.71,1219.15,175681.63385,2021-01-14 17:59:59.999,216728140.68335330,139850,90713.70260000,111922187.36910110,0
2021-01-14 18:00:00,1219.35,1233.0,1203.2,1231.53,103540.84274,2021-01-14 19:59:59.999,126370887.67405660,110127,51812.44187000,63243206.39211940,0
