entry_time,exit_time,direction,entry_price,exit_price,quantity,contract_value,return,reason,balance_after
2024-06-03 01:15:00,2024-06-03 01:30:00,long,68166.0,68242.7,0.054900000000000004,3742.3134000000005,3.0821948392498406,timeout_exit,1503.08219483925
2024-06-03 08:30:00,2024-06-03 08:45:00,long,69294.9,69303.5,0.054200000000000005,3755.7835800000003,-0.6654496394746845,timeout_exit,1502.4167451997753
2024-06-03 12:45:00,2024-06-03 13:00:00,long,69667.9,69758.8,0.0538,3748.1330199999998,3.75982780172547,timeout_exit,1506.1765730015009
2024-06-05 07:45:00,2024-06-05 08:00:00,long,71360.4,71205.8,0.052700000000000004,3760.69308,-9.27788456434954,timeout_exit,1496.8986884371513
2024-06-05 15:30:00,2024-06-05 15:45:00,long,71562.9,71560.0,0.0522,3735.58338,-1.276679079224696,timeout_exit,1495.6220093579266
2024-06-05 23:30:00,2024-06-05 23:45:00,short,70855.1,71007.5316,0.052700000000000004,3734.0637700000007,-9.160441974308304,stop_loss,1486.4615673836183
2024-06-06 13:45:00,2024-06-06 14:00:00,long,71510.9,71320.1738,0.0519,3711.4157099999998,-11.013784155702986,stop_loss,1475.4477832279154
2024-06-07 03:30:00,2024-06-07 03:45:00,long,71000.0,70947.1,0.0519,3684.9,-3.854762471999698,timeout_exit,1471.5930207559156
2024-06-07 12:45:00,2024-06-07 13:00:00,short,71024.4,71205.8274,0.0517,3671.96148,-10.488788914824026,stop_loss,1461.1042318410916
2024-06-11 01:45:00,2024-06-11 02:00:00,short,69375.7,68723.6,0.0526,3649.16182,33.21144013972454,timeout_exit,1494.3156719808162
2024-06-11 10:00:00,2024-06-11 10:15:00,short,67086.5,67158.0,0.055600000000000004,3730.0094000000004,-5.100257951750001,timeout_exit,1489.215414029066
2024-06-11 15:45:00,2024-06-11 16:00:00,short,66136.4,66229.4,0.0562,3716.86568,-6.3478737661,timeout_exit,1482.867540262966
2024-06-13 02:15:00,2024-06-13 02:30:00,short,67916.2,68052.1326,0.0545,3701.4329,-8.525605859135005,stop_loss,1474.341934403831
2024-06-13 09:45:00,2024-06-13 10:00:00,short,67192.2,67412.6,0.0548,3682.13256,-13.190785809700479,timeout_exit,1461.1511485941305
2024-06-16 09:30:00,2024-06-16 09:45:00,long,66381.1,66333.0,0.055,3650.9605,-3.7445582006253204,timeout_exit,1457.4065903935052
2024-06-16 22:15:00,2024-06-16 22:30:00,long,66718.1,66737.1,0.0545,3636.1364500000004,-0.06019675556249989,timeout_exit,1457.3463936379428
2024-06-17 13:45:00,2024-06-17 14:00:00,short,65417.0,65207.1,0.055600000000000004,3637.1852000000003,10.57823909050008,timeout_exit,1467.924632728443
2024-06-19 01:15:00,2024-06-19 01:30:00,long,65343.5,65179.6794,0.056100000000000004,3665.7703500000002,-10.29189187723945,stop_loss,1457.6327408512034
2024-06-20 11:00:00,2024-06-20 11:15:00,long,66207.6,66406.2,0.055,3641.418,9.822745927499522,timeout_exit,1467.4554867787028
2024-06-21 08:00:00,2024-06-21 08:15:00,short,64208.7,64293.8,0.057100000000000005,3666.3167700000004,-5.965145689962833,timeout_exit,1461.49034108874
2024-06-22 02:15:00,2024-06-22 02:30:00,long,64294.5,64255.5,0.0568,3651.9276,-3.3146786295000004,timeout_exit,1458.1756624592401
2024-06-23 00:15:00,2024-06-23 00:30:00,long,64356.4,64344.4,0.056600000000000004,3642.5722400000004,-1.7763211273000001,timeout_exit,1456.3993413319401
2024-06-23 10:15:00,2024-06-23 10:30:00,short,64349.1,64379.9,0.0565,3635.72415,-2.835983960187664,timeout_exit,1453.5633573717525
2024-06-23 20:45:00,2024-06-23 21:00:00,short,63788.0,63748.2,0.056900000000000006,3629.5372,1.171901304500166,timeout_exit,1454.7352586762527
2024-06-24 03:00:00,2024-06-24 03:15:00,short,62877.0,62976.9,0.057800000000000004,3634.2906000000003,-6.870782309250085,timeout_exit,1447.8644763670027
2024-06-24 05:30:00,2024-06-24 05:45:00,short,62631.9,62284.0,0.0577,3613.86063,18.991176634212582,timeout_exit,1466.8556530012152
2024-06-24 09:30:00,2024-06-24 09:45:00,short,62149.9,61074.1,0.0589,3660.6291100000003,62.280864866612674,timeout_exit,1529.136517867828
2024-06-24 16:45:00,2024-06-24 17:00:00,short,60561.8,60172.2,0.0631,3821.4495800000004,23.439923442025368,timeout_exit,1552.5764413098534
2024-06-25 10:00:00,2024-06-25 10:15:00,long,61454.6,61294.665,0.0631,3877.78526,-11.257053740024855,stop_loss,1541.3193875698285
2024-06-25 14:30:00,2024-06-25 14:45:00,long,62091.7,61910.3,0.062,3849.6854,-12.40314368674964,timeout_exit,1528.9162438830788
2024-06-28 01:30:00,2024-06-28 01:45:00,long,61933.4,62028.4,0.0616,3815.09744,4.700946296200001,timeout_exit,1533.6171901792789
2024-06-28 19:30:00,2024-06-28 19:45:00,short,60459.3,60473.8,0.06330000000000001,3827.0736900000006,-2.0710313041125,timeout_exit,1531.5461588751664
2024-06-29 11:45:00,2024-06-29 12:00:00,long,61157.7,61097.9,0.0625,3822.35625,-4.887863570312227,timeout_exit,1526.6582953048542
2024-06-30 22:30:00,2024-06-30 22:45:00,long,62965.0,62847.6,0.060500000000000005,3809.3825,-8.248145668125089,timeout_exit,1518.410149636729
2024-07-02 14:15:00,2024-07-02 14:30:00,short,62374.8,62335.9,0.0608,3792.3878400000003,1.2233726992000884,timeout_exit,1519.6335223359292
2024-07-03 02:00:00,2024-07-03 02:15:00,short,61633.5,61551.9,0.0616,3796.6236,3.8843351084999105,timeout_exit,1523.5178574444292
2024-07-03 09:00:00,2024-07-03 09:15:00,short,60495.6,60584.7,0.0629,3805.1732399999996,-6.752379755549907,timeout_exit,1516.7654776888792
2024-07-03 10:15:00,2024-07-03 10:30:00,short,60281.8,60134.3,0.06280000000000001,3785.697040000001,8.125337666700002,timeout_exit,1524.8908153555792
2024-07-04 07:30:00,2024-07-04 07:45:00,short,58450.2,58658.4828,0.06520000000000001,3810.9530400000003,-14.732162174868058,stop_loss,1510.158653180711
2024-07-04 13:30:00,2024-07-04 13:45:00,short,56943.5,56824.8,0.06620000000000001,3769.6597000000006,6.724687397374808,timeout_exit,1516.8833405780858
2024-07-06 23:30:00,2024-07-06 23:45:00,long,58369.9,58171.3242,0.0649,3788.20651,-14.024900360311417,stop_loss,1502.8584402177744
2024-07-07 21:15:00,2024-07-07 21:30:00,short,56740.5,56240.8,0.0661,3750.54705,31.910226752187313,timeout_exit,1534.7686669699617
2024-07-09 01:15:00,2024-07-09 01:30:00,long,57080.0,56860.1518,0.0671,3830.068,-15.901196660734026,stop_loss,1518.8674703092277
2024-07-09 08:45:00,2024-07-09 09:00:00,long,57828.6,57661.3462,0.0656,3793.55616,-12.111366518415908,stop_loss,1506.7561037908117
2024-07-09 14:15:00,2024-07-09 14:30:00,long,57859.3,57580.7078,0.065,3760.8545000000004,-19.23601787022542,stop_loss,1487.5200859205863
2024-07-10 13:45:00,2024-07-10 14:00:00,short,57698.1,57766.1,0.0644,3715.75764,-5.49988574905,timeout_exit,1482.0202001715363
2024-07-10 19:15:00,2024-07-10 19:30:00,short,57389.6,57459.6,0.0645,3701.6292,-5.6314702965,timeout_exit,1476.3887298750362
2024-07-10 20:30:00,2024-07-10 20:45:00,short,57287.6,57291.3,0.0644,3689.3214399999997,-1.349759567800281,timeout_exit,1475.038970307236
2024-07-11 01:45:00,2024-07-11 02:00:00,long,58033.5,58276.0,0.0635,3685.12725,14.2839857909375,timeout_exit,1489.3229560981736
2024-07-12 01:15:00,2024-07-12 01:30:00,short,57038.9,56614.1,0.06520000000000001,3718.9362800000004,26.584939533650193,timeout_exit,1515.9078956318237
