entry_time,exit_time,direction,entry_price,exit_price,quantity,contract_value,fee_entry,fee_exit,total_fee,return,reason,balance_after
2024-07-15 08:15:00,2024-07-15 08:30:00,short,60682.0,60939.06000000001,0.0115,697.843,0.41870579999999996,0.42047951400000005,0.8391853140000001,-3.377541817750141,stop_loss,1402.6048451650488
2024-07-15 09:10:00,2024-07-15 10:30:00,long,61409.2,61860.62499999999,0.0114,700.06488,0.420038928,0.4231266749999999,0.8431656029999999,4.718451225799951,take_profit,1407.3232963908488
2024-07-15 13:30:00,2024-07-15 13:45:00,long,62739.0,62902.875,0.0112,702.6768,0.42160607999999994,0.42270731999999994,0.8443133999999999,1.411814334,take_profit,1408.7351107248487
2024-07-15 14:20:00,2024-07-15 14:30:00,long,62914.9,62823.030000000006,0.0111,698.35539,0.419013234,0.41840137980000003,0.8374146138,-1.4387403426249483,stop_loss,1407.2963703822238
2024-07-15 14:50:00,2024-07-15 15:00:00,long,62975.6,62883.62999999999,0.0111,699.02916,0.419417496,0.41880497579999987,0.8382224717999999,-1.4402545001000935,stop_loss,1405.8561158821237
2024-07-15 15:20:00,2024-07-15 15:25:00,long,62930.5,62889.68000000001,0.0111,698.52855,0.41911712999999995,0.41884526880000006,0.8379623988,-0.8722383223624162,stop_loss,1404.9838775597614
2024-07-15 16:10:00,2024-07-15 16:15:00,long,62940.5,62886.73999999999,0.0111,698.63955,0.41918373,0.4188256883999999,0.8380094183999999,-1.0158527882126034,stop_loss,1403.9680247715487
2024-07-15 16:30:00,2024-07-15 16:50:00,long,63013.4,62928.759999999995,0.0111,699.44874,0.419669244,0.41910554159999996,0.8387747856,-1.3597752895000743,stop_loss,1402.6082494820487
2024-07-15 17:10:00,2024-07-15 17:40:00,short,62589.4,62895.280000000006,0.0111,694.74234,0.416845404,0.4188825648,0.8357279688,-3.8158874206500517,stop_loss,1398.7923620613985
2024-07-15 18:10:00,2024-07-15 18:25:00,short,62664.1,62755.990000000005,0.0111,695.57151,0.41734290599999996,0.4179548934,0.8352977993999999,-1.4388033577875745,stop_loss,1397.353558703611
2024-07-15 18:40:00,2024-07-15 18:45:00,short,62710.0,62721.01000000001,0.0111,696.081,0.4176486,0.4177219266,0.8353705266,-0.5402229603501034,stop_loss,1396.813335743261
2024-07-15 18:50:00,2024-07-15 18:55:00,short,62643.8,62541.54500000001,0.0111,695.3461800000001,0.417207708,0.41652668970000006,0.8337343977,0.7182140827248901,take_profit,1397.5315498259858
2024-07-15 19:10:00,2024-07-15 19:20:00,short,62548.0,62385.52000000001,0.0111,694.2828000000001,0.41656968,0.4154875632000001,0.8320572432000001,1.387461867799874,take_profit,1398.9190116937857
2024-07-15 19:25:00,2024-07-15 19:50:00,short,62390.6,62555.55,0.0112,698.77472,0.419264832,0.42037329599999995,0.8396381279999999,-2.2692690766667156,stop_loss,1396.649742617119
2024-07-15 20:20:00,2024-07-15 20:25:00,long,62591.9,62525.670000000006,0.0111,694.7700900000001,0.41686205400000004,0.4164209622,0.8332830162,-1.1518634497374547,stop_loss,1395.4978791673816
2024-07-15 20:30:00,2024-07-15 20:50:00,long,62716.5,62569.67,0.0111,696.15315,0.41769188999999995,0.41671400219999993,0.8344058921999999,-2.0476872574500193,stop_loss,1393.4501919099316
