entry_time,exit_time,direction,entry_price,exit_price,quantity,contract_value,return,reason,balance_after
2024-06-02 12:00:00,2024-06-02 13:00:00,long,68266.1,67951.0,0.054900000000000004,3747.8088900000007,-18.43688201445032,timeout_exit,1481.5631179855498
2024-06-03 02:00:00,2024-06-03 03:00:00,long,68500.0,68440.7,0.054,3699.0,-4.329434340000157,timeout_exit,1477.2336836455495
2024-06-05 16:00:00,2024-06-05 17:00:00,long,71574.6,71322.1,0.051500000000000004,3686.091900000001,-14.124106904500001,timeout_exit,1463.1095767410495
2024-06-10 16:00:00,2024-06-10 17:00:00,long,70048.7,69974.3,0.0522,3656.54214,-4.997760248699697,timeout_exit,1458.1118164923498
2024-06-14 16:00:00,2024-06-14 17:00:00,short,66392.7,65282.2,0.0548,3638.31996,59.7639690322,timeout_exit,1517.8757855245499
2024-06-23 21:00:00,2024-06-23 22:00:00,short,63748.2,63838.8,0.059500000000000004,3793.0179000000003,-6.5491876695003475,timeout_exit,1511.3265978550496
2024-06-30 08:00:00,2024-06-30 09:00:00,long,61528.9,61550.1,0.0613,3771.72157,0.14879505314982158,timeout_exit,1511.4753929081994
2024-07-04 02:00:00,2024-07-04 03:00:00,short,58587.5,58965.1,0.0644,3773.035,-25.475510906999904,timeout_exit,1485.9998820011995
2024-07-05 03:00:00,2024-07-05 04:00:00,short,55750.0,55240.6,0.0666,3712.9500000000003,32.803768062000096,timeout_exit,1518.8036500631995
2024-07-13 10:00:00,2024-07-13 11:00:00,long,58665.7,58458.848,0.06470000000000001,3795.67079,-14.536988993629935,stop_loss,1504.2666610695696
2024-07-13 23:00:00,2024-07-14 00:00:00,long,59466.8,59205.2,0.0632,3758.3017600000007,-17.67444210080037,timeout_exit,1486.5922189687692
2024-07-14 22:00:00,2024-07-14 23:00:00,long,61304.8,60854.0,0.0606,3715.07088,-28.44338107440018,timeout_exit,1458.148837894369
2024-07-15 23:00:00,2024-07-16 00:00:00,long,64372.0,64750.0,0.056600000000000004,3643.4552000000003,20.277127724,timeout_exit,1478.425965618369
2024-07-20 18:00:00,2024-07-20 19:00:00,long,67410.4,67228.274,0.0548,3694.08992,-11.104208074159414,stop_loss,1467.3217575442095
2024-07-21 17:00:00,2024-07-21 18:00:00,long,67576.7,67386.956,0.054200000000000005,3662.6571400000003,-11.39814999025954,stop_loss,1455.92360755395
2024-07-27 14:00:00,2024-07-27 15:00:00,long,69252.2,68994.0,0.052500000000000005,3635.7405000000003,-14.660334202499849,timeout_exit,1441.2632733514502
2024-07-30 15:00:00,2024-07-30 16:00:00,short,65808.6,66002.742,0.054700000000000006,3599.730420000001,-11.720671048319593,stop_loss,1429.5426023031305
