Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2021-01-02 11:30:00,29669.7,29771.39,29640.89,29755.0,754.593957,2021-01-02 11:59:59.999,22433826.99484786,14110,301.58283200,8965776.71154315,0
2021-01-02 12:00:00,29754.99,30433.0,29741.39,30289.7,6822.086569,2021-01-02 12:29:59.999,205092151.24061188,103416,4550.44362900,136735454.50150774,0
2021-01-02 12:30:00,30290.82,30888.0,30176.35,30604.03,5950.479475,2021-01-02 12:59:59.999,181933540.44395296,96620,3143.16946000,96095703.69171284,0
2021-01-02 13:00:00,30604.03,30900.0,30521.0,30849.69,3102.39345,2021-01-02 13:29:59.999,95308172.67501801,64484,1635.65345100,50255558.78966004,0
2021-01-02 13:30:00,30849.7,31561.87,30750.0,31541.17,6080.036253,2021-01-02 13:59:59.999,189554523.99559300,91219,3364.85903000,104915517.01395155,0
2021-01-02 14:00:00,31546.06,31567.89,31065.0,31087.39,3989.219047,2021-01-02 14:29:59.999,124869288.87994840,70227,1823.37568700,57082153.92610604,0
2021-01-02 14:30:00,31091.19,31335.68,31086.83,31290.53,2458.56485,2021-01-02 14:59:59.999,76740075.65668625,45053,1281.45127100,40000873.79500079,0
2021-01-02 15:00:00,31290.53,31400.0,31236.37,31374.63,1546.572801,2021-01-02 15:29:59.999,48471371.71756908,33626,787.51605100,24682209.40125650,0
2021-01-02 15:30:00,31374.63,31800.0,31340.0,31691.29,4079.620954,2021-01-02 15:59:59.999,128963777.50568627,64328,2148.97492200,67920742.53961200,0
2021-01-02 16:00:00,31691.09,32420.0,31616.42,32313.17,6369.446036,2021-01-02 16:29:59.999,204578872.25589930,110946,3270.08530200,105031214.04745342,0
2021-01-02 16:30:00,32315.39,33000.0,32030.0,32482.28,9062.83915,2021-01-02 16:59:59.999,295486278.43617788,132569,4434.10427100,144633374.12304651,0
2021-01-02 17:00:00,32484.28,32750.0,32394.77,32606.0,3287.814788,2021-01-02 17:29:59.999,107159211.54802538,58535,1738.05035400,56646257.70502670,0
2021-01-02 17:30:00,32605.99,32935.0,32500.0,32856.96,3114.365913,2021-01-02 17:59:59.999,101942379.91407626,47603,1662.84869300,54442524.16604115,0
2021-01-02 18:00:00,32856.95,32909.93,32421.0,32741.38,3071.262693,2021-01-02 18:29:59.999,100212207.07883478,49101,1369.78722200,44707706.97111771,0
