Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2020-12-31 16:00:00,28782.01,29000.0,28311.0,28897.83,10279.179141,2020-12-31 19:59:59.999,294879212.38945787,232343,5242.95856000,150507955.41384082,0
2020-12-31 20:00:00,28897.84,29169.55,28780.0,28923.63,7875.879035,2020-12-31 23:59:59.999,228504927.44326457,175976,3691.59847900,107107628.00888008,0
2021-01-01 00:00:00,28923.63,29470.0,28690.17,29278.4,11560.456553,2021-01-01 03:59:59.999,337730077.55709406,262441,6354.75011100,185675832.60984152,0
2021-01-01 04:00:00,29278.41,29395.0,28806.54,29092.83,7308.910274,2021-01-01 07:59:59.999,212959808.12097630,196772,3437.05324300,100170352.33508395,0
2021-01-01 08:00:00,29092.84,29402.57,28872.24,29313.49,8283.705319,2021-01-01 11:59:59.999,241843536.24794328,195352,4554.09488300,132989690.49731690,0
2021-01-01 12:00:00,29313.49,29600.0,29030.14,29188.67,11794.949515,2021-01-01 15:59:59.999,346262815.43590468,269572,5950.09971500,174770117.20762046,0
2021-01-01 16:00:00,29188.67,29360.0,28624.57,29029.04,9850.965345,2021-01-01 19:59:59.999,286439126.23657557,237490,4347.01757500,126457429.93102377,0
2021-01-01 20:00:00,29029.04,29338.89,28880.37,29331.69,5383.938005,2021-01-01 23:59:59.999,157291625.56337876,153283,2812.78619800,82184321.96421749,0
2021-01-02 00:00:00,29331.7,29469.0,28946.53,29351.95,7393.028526,2021-01-02 03:59:59.999,216316507.26705596,166125,3690.67293800,108013435.66927001,0
2021-01-02 04:00:00,29351.95,29820.5,29220.0,29750.0,9865.642845,2021-01-02 07:59:59.999,291957821.46943515,202762,6322.78309400,187156091.77645306,0
2021-01-02 08:00:00,29751.47,29899.0,29473.91,29755.0,9226.804608,2021-01-02 11:59:59.999,274369857.02486288,197876,4393.18936200,130664922.08897401,0
2021-01-02 12:00:00,29754.99,31800.0,29741.39,31691.29,34028.973399,2021-01-02 15:59:59.999,1050932902.11506585,568973,18735.44350100,577688213.65880750,0
2021-01-02 16:00:00,31691.09,33300.0,31616.42,33027.2,34849.617798,2021-01-02 19:59:59.999,1137521994.56570093,558167,17910.37631300,584851099.49841240,0
2021-01-02 20:00:00,33027.2,33061.37,30300.0,32178.33,34629.806186,2021-01-02 23:59:59.999,1102743081.22942040,552019,16393.84003800,521960961.19522889,0
2021-01-03 00:00:00,32176.45,32884.09,31962.99,32573.87,10890.302907,2021-01-03 03:59:59.999,354166675.80315743,228605,5439.98807100,176900512.45244797,0
2021-01-03 04:00:00,32576.11,34778.11,32450.0,34452.34,26286.126296,2021-01-03 07:59:59.999,890390017.73739904,468152,13754.82248200,465470008.52080660,0
2021-01-03 08:00:00,34451.78,34670.41,33403.0,34413.53,22651.532867,2021-01-03 11:59:59.999,772577341.62014329,438165,10987.16683700,374834425.48906139,0
2021-01-03 12:00:00,34413.53,34600.0,32727.0,33506.62,23240.077177,2021-01-03 15:59:59.999,785083115.48791427,430705,11010.24826800,372146448.65953417,0
2021-01-03 16:00:00,33505.15,33822.69,32267.0,32772.21,22427.187643,2021-01-03 19:59:59.999,739419782.98141887,432712,10953.33222000,361219054.18250268,0
2021-01-03 20:00:00,32775.1,33861.92,32600.0,33000.05,15462.33986,2021-01-03 23:59:59.999,515961491.86198359,371359,7604.77499300,253857984.62749341,0
2021-01-04 00:00:00,33000.05,33588.0,32400.25,33505.16,14536.79062,2021-01-04 03:59:59.999,480464953.86164075,327255,7073.92401300,233831013.31267704,0
2021-01-04 04:00:00,33505.15,33600.0,31505.0,32068.84,21398.871909,2021-01-04 07:59:59.999,701401904.41926854,414734,11016.52949800,361097511.55793597,0
2021-01-04 08:00:00,32068.84,32567.88,28130.0,30743.06,46591.471025,2021-01-04 11:59:59.999,1417817418.09905081,773993,21800.71259900,663484828.91132001,0
2021-01-04 12:00:00,30742.99,32185.67,30454.25,31745.72,26592.539453,2021-01-04 15:59:59.999,834727120.38313550,470560,12617.51582300,396060237.78519070,0
2021-01-04 16:00:00,31745.71,31920.0,30626.36,31665.51,19886.660603,2021-01-04 19:59:59.999,620725769.17654719,375567,10451.49495000,326221629.66383486,0
2021-01-04 20:00:00,31665.52,32031.01,30856.08,31988.71,11893.55208,2021-01-04 23:59:59.999,373873183.75570208,280299,6128.29234700,192740187.78602933,0
2021-01-05 00:00:00,31989.75,32853.38,31130.86,31200.0,20813.0786,2021-01-05 03:59:59.999,672370621.72929215,388923,11188.61502900,361654009.20299395,0
2021-01-05 04:00:00,31190.04,31538.45,29900.0,30817.77,23019.057178,2021-01-05 07:59:59.999,709420501.56605715,516921,10754.62889200,331360927.20283849,0
2021-01-05 08:00:00,30817.78,31821.94,30817.78,31776.66,13255.6011,2021-01-05 11:59:59.999,416370776.82705810,334534,7003.03891100,220019453.65984267,0
