Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2020-12-31 16:00:00,28782.01,28822.59,28311.0,28380.6,2970.381406,2020-12-31 16:59:59.999,84889969.84550027,78389,1343.57075700,38400043.42809354,0
2020-12-31 17:00:00,28382.47,28723.68,28362.0,28571.97,2435.556988,2020-12-31 17:59:59.999,69604052.89271796,49032,1176.94858200,33633068.89879298,0
2020-12-31 18:00:00,28571.97,28898.0,28424.56,28872.25,2579.419408,2020-12-31 18:59:59.999,74095956.48706694,48133,1308.18238700,37601158.58494756,0
2020-12-31 19:00:00,28872.24,29000.0,28742.41,28897.83,2293.821339,2020-12-31 19:59:59.999,66289233.16417270,56789,1414.25683400,40873684.50200674,0
2020-12-31 20:00:00,28897.84,29139.65,28862.0,29126.7,1936.480299,2020-12-31 20:59:59.999,56103301.54204034,42101,1130.49128200,32759411.31947788,0
2020-12-31 21:00:00,29126.71,29169.55,28900.79,28966.36,2524.473111,2020-12-31 21:59:59.999,73351462.94451089,51297,1009.89255900,29351484.13334809,0
2020-12-31 22:00:00,28966.36,29143.73,28910.19,29100.84,1438.506326,2020-12-31 22:59:59.999,41807122.88999045,36413,645.03358600,18750577.54750632,0
2020-12-31 23:00:00,29100.83,29110.35,28780.0,28923.63,1976.419299,2020-12-31 23:59:59.999,57243040.06672289,46165,906.18105200,26246155.00854779,0
2021-01-01 00:00:00,28923.63,29031.34,28690.17,28995.13,2311.811445,2021-01-01 00:59:59.999,66768830.34010008,58389,1215.35923800,35103542.78288276,0
2021-01-01 01:00:00,28995.13,29470.0,28960.35,29409.99,5403.068471,2021-01-01 01:59:59.999,158357816.81805722,103896,3160.04170100,92613991.93555293,0
2021-01-01 02:00:00,29410.0,29465.26,29120.03,29194.65,2384.23156,2021-01-01 02:59:59.999,69842653.67342030,57646,1203.43350600,35252749.90832606,0
2021-01-01 03:00:00,29195.25,29367.0,29150.02,29278.4,1461.345077,2021-01-01 03:59:59.999,42760776.72551646,42510,775.91566600,22705547.98307977,0
2021-01-01 04:00:00,29278.41,29395.0,29029.4,29220.31,2038.046803,2021-01-01 04:59:59.999,59614637.30352874,55414,1003.34283400,29346381.88020654,0
2021-01-01 05:00:00,29220.31,29235.28,29084.11,29187.01,1469.956262,2021-01-01 05:59:59.999,42864538.70435811,41800,679.84674200,19827190.29247262,0
2021-01-01 06:00:00,29187.01,29270.0,29077.32,29174.35,1420.726291,2021-01-01 06:59:59.999,41446013.01819005,46400,699.14267600,20398322.75992173,0
2021-01-01 07:00:00,29174.35,29191.98,28806.54,29092.83,2380.180918,2021-01-01 07:59:59.999,69034619.09489940,53158,1054.72099100,30598457.40248306,0
2021-01-01 08:00:00,29092.84,29178.03,28872.24,29000.01,2008.165739,2021-01-01 08:59:59.999,58274190.69862189,55012,1022.06617000,29662447.72598589,0
2021-01-01 09:00:00,29000.01,29307.73,28970.0,29202.21,2022.056022,2021-01-01 09:59:59.999,59006512.26098600,43674,1208.47757800,35272717.35224266,0
2021-01-01 10:00:00,29202.21,29344.97,29152.88,29223.82,1944.255841,2021-01-01 10:59:59.999,56881923.87605724,46783,1014.53831900,29683027.81899852,0
2021-01-01 11:00:00,29223.82,29402.57,29212.44,29313.49,2309.227717,2021-01-01 11:59:59.999,67680909.41227815,49883,1309.01281600,38371497.60008983,0
2021-01-01 12:00:00,29313.49,29600.0,29150.0,29233.49,4191.915161,2021-01-01 12:59:59.999,123253838.23617110,82845,2333.30675300,68649197.19260735,0
2021-01-01 13:00:00,29233.49,29470.0,29200.0,29464.79,2211.29829,2021-01-01 13:59:59.999,64952612.17843147,51420,1102.40410000,32385604.78507834,0
2021-01-01 14:00:00,29464.79,29530.0,29266.15,29327.84,2612.67217,2021-01-01 14:59:59.999,76824362.53364532,63341,1251.80870900,36813212.09859227,0
2021-01-01 15:00:00,29327.83,29391.0,29030.14,29188.67,2779.063894,2021-01-01 15:59:59.999,81232002.48765679,71966,1262.58015300,36922103.13134250,0
2021-01-01 16:00:00,29188.67,29360.0,29125.0,29300.57,1490.329484,2021-01-01 16:59:59.999,43610391.87454118,41586,774.31247700,22657543.68634492,0
2021-01-01 17:00:00,29300.79,29339.76,28937.0,29079.64,2504.977099,2021-01-01 17:59:59.999,73023440.33533108,58010,1019.11805100,29715488.81612700,0
2021-01-01 18:00:00,29077.59,29259.98,28624.57,29072.7,4226.430041,2021-01-01 18:59:59.999,122480565.74309262,88856,1801.54203200,52236804.42358850,0
2021-01-01 19:00:00,29072.7,29125.32,28950.0,29029.04,1629.228721,2021-01-01 19:59:59.999,47324728.28361069,49038,752.04501500,21847593.00496335,0
2021-01-01 20:00:00,29029.04,29279.72,28880.37,29200.96,1838.549082,2021-01-01 20:59:59.999,53590098.13888548,52949,960.22896300,27992651.84744214,0
2021-01-01 21:00:00,29200.97,29289.82,29130.0,29160.39,1447.229641,2021-01-01 21:59:59.999,42285361.51600605,34181,776.32409300,22684651.47220357,0
2021-01-01 22:00:00,29163.17,29326.74,29104.57,29262.32,1127.035897,2021-01-01 22:59:59.999,32972283.53778708,37533,552.48585500,16165226.57121833,0
2021-01-01 23:00:00,29262.32,29338.89,29228.14,29331.69,971.123385,2021-01-01 23:59:59.999,28443882.37070015,28620,523.74728700,15341792.07335345,0
2021-01-02 00:00:00,29331.7,29338.59,28946.53,29197.48,2638.159379,2021-01-02 00:59:59.999,76856531.55900287,56787,1247.24618700,36330827.26651437,0
2021-01-02 01:00:00,29197.93,29400.0,29100.0,29359.47,1891.997249,2021-01-02 01:59:59.999,55385402.78970417,41136,960.49200100,28127469.61077394,0
2021-01-02 02:00:00,29359.46,29469.0,29320.01,29323.82,1704.830137,2021-01-02 02:59:59.999,50111457.75322650,34864,919.10250700,27018817.34672662,0
2021-01-02 03:00:00,29323.82,29382.49,29256.85,29351.95,1158.041761,2021-01-02 03:59:59.999,33963115.16512242,33338,563.83224300,16536321.44525508,0
2021-01-02 04:00:00,29351.95,29396.0,29220.0,29349.63,988.71107,2021-01-02 04:59:59.999,28985783.95102539,36593,513.99851400,15069817.63238660,0
2021-01-02 05:00:00,29349.63,29590.0,29349.63,29589.99,2778.878231,2021-01-02 05:59:59.999,81957934.92152147,48203,1889.25015400,55722199.46021065,0
2021-01-02 06:00:00,29589.99,29745.0,29450.0,29709.07,3030.24082,2021-01-02 06:59:59.999,89791157.01909066,61113,1919.61728100,56884432.27238282,0
2021-01-02 07:00:00,29709.06,29820.5,29623.31,29750.0,3067.812724,2021-01-02 07:59:59.999,91222945.57779763,56853,1999.91714500,59479642.41147299,0
2021-01-02 08:00:00,29751.47,29849.11,29640.0,29844.51,2358.088241,2021-01-02 08:59:59.999,70213292.48882387,55194,1185.87901000,35308597.74347598,0
2021-01-02 09:00:00,29844.52,29899.0,29578.05,29612.87,3188.497375,2021-01-02 09:59:59.999,94891130.35379542,63645,1490.10338400,44368671.01529736,0
2021-01-02 10:00:00,29612.88,29829.0,29473.91,29680.99,2315.182337,2021-01-02 10:59:59.999,68694488.75869353,49466,1119.01804200,33209227.51330484,0
2021-01-02 11:00:00,29679.51,29780.53,29622.79,29755.0,1365.036655,2021-01-02 11:59:59.999,40570945.42355006,29571,598.18892600,17778425.81689583,0
2021-01-02 12:00:00,29754.99,30888.0,29741.39,30604.03,12772.566044,2021-01-02 12:59:59.999,387025691.68456484,200036,7693.61308900,232831158.19322058,0
2021-01-02 13:00:00,30604.03,31561.87,30521.0,31541.17,9182.429703,2021-01-02 13:59:59.999,284862696.67061101,155703,5000.51248100,155171075.80361159,0
2021-01-02 14:00:00,31546.06,31567.89,31065.0,31290.53,6447.783897,2021-01-02 14:59:59.999,201609364.53663465,115280,3104.82695800,97083027.72110683,0
2021-01-02 15:00:00,31290.53,31800.0,31236.37,31691.29,5626.193755,2021-01-02 15:59:59.999,177435149.22325535,97954,2936.49097300,92602951.94086850,0
2021-01-02 16:00:00,31691.09,33000.0,31616.42,32482.28,15432.285186,2021-01-02 16:59:59.999,500065150.69207718,243515,7704.18957300,249664588.17049993,0
2021-01-02 17:00:00,32484.28,32935.0,32394.77,32856.96,6402.180701,2021-01-02 17:59:59.999,209101591.46210164,106138,3400.89904700,111088781.87106785,0
2021-01-02 18:00:00,32856.95,33300.0,32421.0,32999.98,7170.295412,2021-01-02 18:59:59.999,235363454.12117517,107993,3731.00286900,122570325.41192683,0
2021-01-02 19:00:00,32999.98,33220.0,32690.0,33027.2,5844.856499,2021-01-02 19:59:59.999,192991798.29034694,100521,3074.28482400,101527404.04491779,0
2021-01-02 20:00:00,33027.2,33061.37,30550.0,30667.22,15733.283112,2021-01-02 20:59:59.999,504482345.09340442,213120,7147.18982200,229365443.72211530,0
2021-01-02 21:00:00,30669.43,32005.94,30300.0,31694.59,10395.120642,2021-01-02 21:59:59.999,326513926.94158377,161944,5285.50818400,165946681.21302372,0
2021-01-02 22:00:00,31693.53,32311.92,31424.96,32145.66,3879.062094,2021-01-02 22:59:59.999,124189288.57427153,91572,1766.47715100,56575341.60307028,0
2021-01-02 23:00:00,32143.53,32246.67,31500.0,32178.33,4622.340338,2021-01-02 23:59:59.999,147557520.62016068,85383,2194.66488100,70073494.65701959,0
2021-01-03 00:00:00,32176.45,32497.8,31962.99,32447.94,3346.062141,2021-01-03 00:59:59.999,108006253.42272902,63472,1758.75207800,56783635.03682368,0
2021-01-03 01:00:00,32447.95,32790.07,32201.0,32585.09,3401.152207,2021-01-03 01:59:59.999,110773399.69333609,70692,1770.81858900,57671008.07579552,0
2021-01-03 02:00:00,32583.04,32884.09,32550.0,32741.67,2017.209759,2021-01-03 02:59:59.999,66039545.22800387,48226,1010.49816300,33089617.80521227,0
2021-01-03 03:00:00,32741.68,32756.0,32404.0,32573.87,2125.8788,2021-01-03 03:59:59.999,69347477.45908845,46215,899.91924100,29356251.53461650,0
2021-01-03 04:00:00,32576.11,33250.0,32450.0,33192.53,3436.070984,2021-01-03 04:59:59.999,112792746.66880588,60917,2045.68522700,67209328.65906662,0
2021-01-03 05:00:00,33192.53,34180.0,33109.44,33758.67,10355.070315,2021-01-03 05:59:59.999,350167811.09683042,176812,5513.67143800,186390893.19406770,0
2021-01-03 06:00:00,33758.67,34110.05,33651.12,33967.13,4526.910974,2021-01-03 06:59:59.999,153551636.94704574,95086,2360.33759000,80068532.23998821,0
2021-01-03 07:00:00,33967.13,34778.11,33737.19,34452.34,7968.074023,2021-01-03 07:59:59.999,273877823.02471700,135337,3835.12822700,131801254.42768407,0
2021-01-03 08:00:00,34451.78,34670.41,33757.29,34367.68,6146.774112,2021-01-03 08:59:59.999,210713141.05225317,110795,2947.24110400,101077763.49754152,0
2021-01-03 09:00:00,34367.35,34588.88,33800.0,34190.55,6052.678972,2021-01-03 09:59:59.999,206713459.38775728,114590,2746.05092500,93808940.47277085,0
2021-01-03 10:00:00,34189.98,34350.0,33403.0,33877.96,6335.226642,2021-01-03 10:59:59.999,214615660.03475803,120518,3038.83693400,102960933.70594279,0
2021-01-03 11:00:00,33877.96,34450.0,33787.55,34413.53,4116.853141,2021-01-03 11:59:59.999,140535081.14537481,92262,2255.03787400,76986787.81280623,0
2021-01-03 12:00:00,34413.53,34600.0,33928.75,34103.72,4546.283481,2021-01-03 12:59:59.999,155830593.73039518,89900,2266.26171700,77715495.36382322,0
2021-01-03 13:00:00,34103.73,34385.02,33800.0,33880.0,4373.738376,2021-01-03 13:59:59.999,149031480.84569385,87957,2050.56080100,69890174.70069015,0
2021-01-03 14:00:00,33877.98,34150.0,33450.0,33811.54,5928.805563,2021-01-03 14:59:59.999,200638151.95697655,112757,2900.71102100,98139759.78261895,0
2021-01-03 15:00:00,33811.54,33873.45,32727.0,33506.62,8391.249757,2021-01-03 15:59:59.999,279582888.95484869,140091,3792.71472900,126401018.81240185,0
2021-01-03 16:00:00,33505.15,33822.69,32650.0,32676.74,7983.739125,2021-01-03 16:59:59.999,266031558.97452663,129178,3881.70200600,129341713.44537748,0
2021-01-03 17:00:00,32676.75,33333.33,32454.73,32909.27,7447.809163,2021-01-03 17:59:59.999,244812012.99385249,135756,3643.79336400,119852164.82576344,0
2021-01-03 18:00:00,32907.51,33031.57,32267.0,32769.76,4707.199943,2021-01-03 18:59:59.999,153750662.05561621,94512,2355.51975900,76959635.32715938,0
2021-01-03 19:00:00,32769.79,32930.0,32455.71,32772.21,2288.439412,2021-01-03 19:59:59.999,74825548.95742354,73266,1072.31709100,35065540.58420238,0
2021-01-03 20:00:00,32775.1,33816.0,32727.1,33726.21,5420.678183,2021-01-03 20:59:59.999,181382884.16276131,111426,2919.38549700,97677133.65780773,0
2021-01-03 21:00:00,33725.72,33861.92,33506.0,33558.34,2123.067992,2021-01-03 21:59:59.999,71508817.93767056,76216,1052.73779500,35464167.05367330,0
2021-01-03 22:00:00,33559.06,33661.1,33000.0,33119.14,2841.033093,2021-01-03 22:59:59.999,94606664.88271222,74965,1251.99851100,41712740.73810901,0
2021-01-03 23:00:00,33119.14,33600.0,32600.0,33000.05,5077.560592,2021-01-03 23:59:59.999,168463124.87883950,108752,2380.65319000,79003943.17790337,0
2021-01-04 00:00:00,33000.05,33111.44,32400.25,32843.88,4792.206831,2021-01-04 00:59:59.999,157090780.02866342,102303,2337.32205000,76640069.54148755,0
2021-01-04 01:00:00,32843.89,33327.0,32602.47,33191.04,3390.023872,2021-01-04 01:59:59.999,111723279.13155555,77232,1619.89909700,53373905.14610674,0
2021-01-04 02:00:00,33191.05,33588.0,32958.38,33454.22,3180.350783,2021-01-04 02:59:59.999,105765257.03035539,73174,1565.73680600,52080821.90135500,0
2021-01-04 03:00:00,33454.21,33510.71,33160.0,33505.16,3174.209134,2021-01-04 03:59:59.999,105885637.67106639,74546,1550.96606000,51736216.72372775,0
2021-01-04 04:00:00,33505.15,33600.0,33186.14,33257.55,3167.029273,2021-01-04 04:59:59.999,105695860.81390999,70718,1582.28668800,52806095.53989332,0
2021-01-04 05:00:00,33257.56,33315.9,32802.25,32813.01,3990.70088,2021-01-04 05:59:59.999,132098247.27391540,86995,1912.44957000,63309431.04982456,0
2021-01-04 06:00:00,32813.01,33408.0,32813.0,33100.02,4768.764928,2021-01-04 06:59:59.999,157679676.36409471,93791,2665.12417700,88130614.48937725,0
2021-01-04 07:00:00,33100.02,33148.69,31505.0,32068.84,9472.376828,2021-01-04 07:59:59.999,305928119.96734844,163230,4856.66906300,156851370.47884084,0
2021-01-04 08:00:00,32068.84,32567.88,31450.0,32045.14,6529.253248,2021-01-04 08:59:59.999,209132998.40311764,125127,2998.78773300,96102959.13230930,0
2021-01-04 09:00:00,32045.15,32152.15,30248.85,31038.63,11271.896531,2021-01-04 09:59:59.999,351321935.49618102,173055,5038.68188200,157122742.24963213,0
2021-01-04 10:00:00,31038.35,31227.33,28130.0,30270.76,19376.831179,2021-01-04 10:59:59.999,573629351.31642204,305630,9223.43025700,273302725.96630042,0
2021-01-04 11:00:00,30270.76,30900.2,29400.0,30743.06,9413.490067,2021-01-04 11:59:59.999,283733132.88333011,170181,4539.81272700,136956401.56307816,0
2021-01-04 12:00:00,30742.99,31434.07,30454.25,31219.02,8316.880828,2021-01-04 12:59:59.999,257727418.56933529,153242,3929.17547400,121744030.72879640,0
2021-01-04 13:00:00,31219.03,31400.0,30600.0,31400.0,5474.654787,2021-01-04 13:59:59.999,169692056.80846927,101540,2600.95311600,80643934.90996195,0
2021-01-04 14:00:00,31400.0,32167.93,31400.0,32113.68,7479.383587,2021-01-04 14:59:59.999,237746821.62135450,116397,3581.67988600,113853118.14224021,0
2021-01-04 15:00:00,32113.68,32185.67,31550.0,31745.72,5321.620251,2021-01-04 15:59:59.999,169560823.38397644,99381,2505.70734700,79819154.00419214,0
2021-01-04 16:00:00,31745.71,31920.0,30723.0,31320.31,8174.285783,2021-01-04 16:59:59.999,255043539.07925110,133682,4187.51493100,130621147.14683560,0
2021-01-04 17:00:00,31320.3,31523.01,30626.36,31024.17,4962.562729,2021-01-04 17:59:59.999,153975400.83942578,96732,2613.69739000,81111771.17490149,0
2021-01-04 18:00:00,31022.25,31465.44,31001.0,31165.16,3361.43987,2021-01-04 18:59:59.999,104948080.87133230,73391,1896.89392700,59231323.65317481,0
2021-01-04 19:00:00,31165.16,31855.75,31104.99,31665.51,3388.372221,2021-01-04 19:59:59.999,106758748.38653801,71762,1753.38870200,55257387.68892296,0
2021-01-04 20:00:00,31665.52,31830.95,31210.0,31244.97,2850.963087,2021-01-04 20:59:59.999,89770988.08670449,64911,1329.17277400,41858872.75067731,0
2021-01-04 21:00:00,31244.97,31579.0,30856.08,31014.27,3202.456127,2021-01-04 21:59:59.999,99727509.60811839,74424,1548.02173100,48215339.25595822,0
2021-01-04 22:00:00,31014.27,31474.78,30950.0,31332.05,1646.484138,2021-01-04 22:59:59.999,51480692.96027581,54923,906.95705200,28362489.62653594,0
2021-01-04 23:00:00,31332.05,32031.01,31150.0,31988.71,4193.648728,2021-01-04 23:59:59.999,132893993.10060339,86041,2344.14079000,74303486.15285786,0
2021-01-05 00:00:00,31989.75,32853.38,31989.74,32430.49,7707.64341,2021-01-05 00:59:59.999,250007916.90775211,127581,4569.48199000,148144849.10568232,0
2021-01-05 01:00:00,32430.69,32796.0,32224.25,32786.06,4246.96065,2021-01-05 01:59:59.999,138118302.36451834,83071,2295.49344300,74675015.21841346,0
2021-01-05 02:00:00,32786.05,32828.26,32221.1,32306.64,3163.430044,2021-01-05 02:59:59.999,102893990.21816806,65391,1571.90279200,51120318.98503503,0
2021-01-05 03:00:00,32306.64,32536.09,31130.86,31200.0,5695.044496,2021-01-05 03:59:59.999,181350412.23885364,112880,2751.73680400,87713825.89386314,0
2021-01-05 04:00:00,31190.04,31538.45,30418.0,30858.98,7229.486366,2021-01-05 04:59:59.999,224769397.84667815,157600,3122.03990900,97170832.72847822,0
2021-01-05 05:00:00,30858.98,31366.16,29900.0,30436.25,6366.976124,2021-01-05 05:59:59.999,195158786.10553854,159593,2694.13433100,82666054.53886334,0
2021-01-05 06:00:00,30436.26,31270.43,29900.0,31123.25,6611.210735,2021-01-05 06:59:59.999,202286248.33256154,127994,3659.29882200,111844754.48935623,0
2021-01-05 07:00:00,31123.25,31312.03,30759.47,30817.77,2811.383953,2021-01-05 07:59:59.999,87206069.28127892,71734,1279.15583000,39679285.44614070,0
2021-01-05 08:00:00,30817.78,31522.19,30817.78,31192.09,3237.120957,2021-01-05 08:59:59.999,101016094.16648097,88984,1691.74721800,52801113.11961794,0
2021-01-05 09:00:00,31192.16,31821.94,31157.9,31569.63,3935.597979,2021-01-05 09:59:59.999,124016625.84180410,91763,2077.94349900,65482399.52003036,0
2021-01-05 10:00:00,31569.63,31687.11,31088.33,31345.77,3174.760396,2021-01-05 10:59:59.999,99666137.72028313,81295,1624.61121700,51008190.21588990,0
2021-01-05 11:00:00,31347.73,31777.0,31284.15,31776.66,2908.121768,2021-01-05 11:59:59.999,91671919.09848990,72492,1608.73697700,50727750.80430447,0
2021-01-05 12:00:00,31776.66,32057.13,31563.84,31585.01,4161.551334,2021-01-05 12:59:59.999,132493096.80311255,94633,2278.18509000,72558530.75037737,0
2021-01-05 13:00:00,31585.0,31900.0,31416.27,31460.01,2523.023165,2021-01-05 13:59:59.999,79971740.01184837,64040,1248.02063100,39565656.12394609,0
2021-01-05 14:00:00,31460.11,32375.07,31111.78,32342.33,5942.102854,2021-01-05 14:59:59.999,188316129.32606876,137989,3384.55523600,107337665.44604894,0
2021-01-05 15:00:00,32343.61,32374.31,31929.41,32099.98,3616.599016,2021-01-05 15:59:59.999,116161069.22208343,98120,1862.74385500,59830250.35901147,0
2021-01-05 16:00:00,32099.97,32670.0,31763.23,32469.9,4926.171616,2021-01-05 16:59:59.999,159348378.63575512,114817,2517.10906500,81421262.10859769,0
2021-01-05 17:00:00,32469.9,32790.0,32254.18,32742.73,3599.645718,2021-01-05 17:59:59.999,116970729.32707121,82231,1693.39973600,55049206.49118736,0
2021-01-05 18:00:00,32742.73,33433.55,32650.03,33372.84,6647.009921,2021-01-05 18:59:59.999,219940103.11654606,129769,3830.69609100,126730979.20382337,0
2021-01-05 19:00:00,33372.83,34187.09,33098.82,33697.75,8659.338503,2021-01-05 19:59:59.999,292047625.83670093,179774,4641.04381700,156580281.19993935,0
2021-01-05 20:00:00,33693.8,34044.13,33318.0,33969.17,5800.653907,2021-01-05 20:59:59.999,195673767.39849565,106875,2778.60271100,93787060.66580112,0
2021-01-05 21:00:00,33968.66,33996.03,33471.94,33699.63,3682.074151,2021-01-05 21:59:59.999,124381906.41438341,74894,1702.31561300,57517127.96443939,0
2021-01-05 22:00:00,33699.63,34360.0,33695.6,34183.42,4616.403334,2021-01-05 22:59:59.999,157718468.59895870,113239,2717.78634600,92848224.48505438,0
2021-01-05 23:00:00,34183.43,34284.91,33650.0,33949.53,4787.686641,2021-01-05 23:59:59.999,162432229.83348370,90092,2091.01373200,70934458.77764801,0
2021-01-06 00:00:00,33949.53,34107.59,33288.0,33918.01,6106.351924,2021-01-06 00:59:59.999,205743581.04425707,99660,2516.25996100,84812005.34531709,0
2021-01-06 01:00:00,33918.01,34018.93,33513.05,33811.28,3237.659354,2021-01-06 01:59:59.999,109289337.46651398,62378,1475.38110700,49802826.13141871,0
2021-01-06 02:00:00,33811.28,34135.84,33768.32,33873.3,3252.254556,2021-01-06 02:59:59.999,110509015.75623268,60510,1626.42308100,55274032.44717988,0
2021-01-06 03:00:00,33873.3,34170.0,33652.0,34117.59,3183.088045,2021-01-06 03:59:59.999,107858643.06601506,79479,1672.00819000,56692634.90742621,0
2021-01-06 04:00:00,34116.76,35766.58,34109.83,35325.91,12735.417627,2021-01-06 04:59:59.999,444922768.19202013,211886,7910.03825500,275960969.40718472,0
2021-01-06 05:00:00,35326.82,35590.0,34510.0,34978.91,5595.783676,2021-01-06 05:59:59.999,196115940.87795285,106461,2891.38405100,101402148.66539782,0
2021-01-06 06:00:00,34977.27,35229.1,34782.44,35125.51,3923.026403,2021-01-06 06:59:59.999,137467483.49545430,82118,2054.11388500,71979294.60308102,0
2021-01-06 07:00:00,35125.49,35248.63,34350.0,34676.4,3898.737284,2021-01-06 07:59:59.999,135685914.15764905,90102,1874.10273300,65256486.63670632,0
2021-01-06 08:00:00,34666.8,34950.77,34015.0,34594.28,5094.759196,2021-01-06 08:59:59.999,176018487.58908296,104746,2360.74276200,81573834.44700668,0
2021-01-06 09:00:00,34596.08,34607.69,33357.9,33919.5,5753.91297,2021-01-06 09:59:59.999,195480943.58159614,116923,2559.39339000,86977436.94551326,0
2021-01-06 10:00:00,33919.5,34550.0,33834.61,34417.36,3851.574259,2021-01-06 10:59:59.999,132191268.15797724,81692,1875.01912600,64352205.86680140,0
2021-01-06 11:00:00,34417.37,35200.0,34342.87,34918.53,6362.804142,2021-01-06 11:59:59.999,221652511.71656262,135283,3225.56840900,112395840.12698986,0
2021-01-06 12:00:00,34918.54,35088.0,34415.61,34929.87,4569.514665,2021-01-06 12:59:59.999,158781299.83276104,111089,2339.06150000,81279110.68771631,0
2021-01-06 13:00:00,34929.87,35050.0,34300.0,34550.0,4296.272331,2021-01-06 13:59:59.999,148666291.75269622,101607,2028.18287800,70209071.06286720,0
2021-01-06 14:00:00,34549.99,34593.5,34052.42,34213.46,5728.368095,2021-01-06 14:59:59.999,196539271.47079065,118986,2687.80804700,92234560.97504688,0
